ImageId,x,y,z
ID_6ce4ee1a4,-17.148,26.2788,148.686
ID_0ca978538,-13.0407,26.2677,159.546
ID_b42125d61,45.4424,26.2663,135.031
ID_bbbee4bb0,-1.88236,26.2464,157.123
ID_efae1c9d1,-5.66428,26.2455,171.065
ID_e67437f6e,-45.8511,26.2423,157.42
ID_b9725cf16,-13.0111,26.2317,158.299
ID_4eaa4d11d,-8.57949,26.2285,153.54
ID_9e5318e26,-11.211,26.2231,161.33
ID_b0228aec4,5.17702,26.2176,155.881
ID_52b9fa299,-1.0692,26.2147,157.82
ID_d191dc4d3,1.93778,26.205,155.431
ID_237fe5c9d,8.65396,26.1887,151.963
ID_feb8c1352,-32.1043,26.1667,140.318
ID_090811cf5,-3.48097,26.1639,167.375
ID_b6e911d41,1.44732,26.1614,147.036
ID_b7ac041e0,-7.45454,26.1598,146.977
ID_e8243a632,-27.2651,26.1432,157.843
ID_afe579e87,-5.6384,26.1412,155.225
ID_bfca2fd12,-6.37445,26.1392,163.787
ID_2fea090a4,-7.85805,26.1126,153.208
ID_ba1e9ac02,9.14946,26.1124,158.781
ID_5d688c7cf,-24.9972,26.1015,168.198
ID_7ec29eaad,4.3495,26.0987,150.992
ID_72b22e72b,-14.1093,26.0876,149.11
ID_66effe67e,-0.477597,26.0799,147.376
ID_e429cdfe5,-20.8054,26.0653,151.976
ID_9f3f0a78a,-28.0061,26.0618,154.828
ID_81f13ae8a,-2.365,26.0524,151.204
ID_9aed15945,27.5048,26.0488,135.025
ID_5ccfe2c95,-8.04617,26.0427,140.936
ID_9e5318e26,-17.6424,26.007,160.62
ID_441886a76,-11.5788,26.0062,167.397
ID_0db064a7c,6.83839,25.9967,146.724
ID_058dba825,5.13091,25.9862,155.866
ID_da70bfcdf,9.60948,25.9806,141.899
ID_8dd5eb87f,-30.6598,25.98,143.048
ID_bfca2fd12,-2.19483,25.9769,158.873
ID_8231155b1,-26.0621,25.9723,156.63
ID_fa61068ea,-3.00796,25.9658,154.227
ID_a4c618cd2,-19.2991,25.9618,163.096
ID_3bf3a9ce0,-25.24,25.9615,162.949
ID_327979358,-9.41337,25.9553,156.54
ID_7e00692eb,-12.551,25.9302,151.371
ID_66a5c34e9,-6.57914,25.9271,147.402
ID_5712ae97e,-15.1712,25.914,154.449
ID_5779564c9,16.475,25.9105,175.857
ID_6d93a0eb2,-8.48419,25.908,142.877
ID_a59ad3974,-1.05094,25.8907,153.927
ID_30c710ecf,-14.2217,25.8738,151.225
ID_818c22b77,9.97313,25.8636,152.079
ID_1ba5809df,-8.81662,25.8509,169.564
ID_bb852e8ea,-3.63708,25.8434,154.54
ID_983c1e248,-9.57856,25.8413,149.021
ID_23f4a113e,-3.55294,25.8332,155.53
ID_e72faeb28,-13.6194,25.8316,150
ID_1ebe96996,-34.4591,25.8293,140.781
ID_9006ab316,15.5605,25.8188,147.166
ID_5b278a31f,-10.7699,25.8134,153.313
ID_b5ebe839b,5.09389,25.8076,143.891
ID_5b0ffed91,2.05998,25.8024,152.876
ID_c07e0d18c,9.79643,25.7987,153.248
ID_c000152fe,1.48303,25.796,155.344
ID_05ac02572,-18.437,25.7865,170.519
ID_1fc53f5f9,-4.6482,25.7815,158.168
ID_c8a5faa7a,-8.4215,25.7789,157.426
ID_060959d63,-20.5408,25.7751,164.159
ID_4d56ac2e3,-4.5472,25.7706,159.69
ID_6c0b7a091,3.7531,25.7586,160.921
ID_550d452e1,-38.7572,25.7314,153.063
ID_72c5d760e,-0.609384,25.7072,151.661
ID_63797af1b,-1.40598,25.6983,150.367
ID_168d8bddb,-0.214231,25.697,150.692
ID_91f87d9d1,-13.3519,25.6836,152.269
ID_06117df9b,-1.32224,25.6773,150.413
ID_6ff92a2e4,2.61081,25.6754,153.791
ID_ba5963dd1,4.85765,25.672,147.7
ID_441886a76,-19.3884,25.6502,163.815
ID_7c473efbd,1.36592,25.6501,144.834
ID_92e538aa4,-10.6421,25.6385,154.964
ID_058dba825,-1.92191,25.6372,158.24
ID_06236b6b9,2.15129,25.6359,154.572
ID_392be605b,-23.8492,25.6232,138.478
ID_e007ee87a,1.9958,25.6166,152.857
ID_5a925d68b,-3.70142,25.6137,143.5
ID_cb03dcdf2,-0.478356,25.6091,153.052
ID_7934bb9a5,-10.6639,25.6063,148.956
ID_a0e1b638a,50.7091,25.6041,143.458
ID_6d93a0eb2,-14.4642,25.6012,142.737
ID_da70bfcdf,7.7277,25.6005,142.124
ID_6ee33cb3b,-10.7291,25.593,151.885
ID_058133001,9.26127,25.5874,137.468
ID_c0e303932,-1.36841,25.5834,147.461
ID_96f768490,-2.90506,25.5828,152.969
ID_8bfd3a788,-9.25969,25.5726,148.025
ID_6e9fe6af1,-1.72528,25.5626,148.429
ID_17eca5c88,-7.76049,25.5537,149.452
ID_5cae823ca,3.52054,25.5528,149.54
ID_878f2dd82,-31.4437,25.5425,153.965
ID_49d4ded9c,-0.014466,25.5358,149.915
ID_79a02e053,-10.4022,25.5297,136.997
ID_df134dd43,-16.5497,25.5279,156.655
ID_cd09cc695,90.7124,25.5254,132.485
ID_d191dc4d3,12.08,25.5237,147.202
ID_2dee4d6e6,33.8018,25.519,133.593
ID_a381bf4d0,-15.1259,25.5187,149.73
ID_f2aeeab18,-76.7297,25.5153,149.506
ID_27f6938ee,35.6793,25.5118,132.014
ID_419e748d4,-8.25832,25.5055,154.612
ID_12104686a,4.28406,25.4888,151.628
ID_d81430fad,-4.53693,25.4829,152.988
ID_5eecaa940,-10.2498,25.4724,143.575
ID_a4c618cd2,-6.60902,25.4512,153.946
ID_dc906a5d2,11.3189,25.4511,149.16
ID_2dbb899f6,4.34274,25.4486,153.566
ID_200721cd7,4.51998,25.4482,153.671
ID_51f3c0953,-29.544,25.4481,212.247
ID_06b0baf4c,-9.93647,25.4411,150.22
ID_96a20096b,-6.47089,25.4394,155.99
ID_5a925d68b,-1.67148,25.4311,143.492
ID_181adab76,0.29087,25.4293,147.175
ID_64a2675ac,-3.19131,25.4233,148.883
ID_6f9bcfd1f,3.44816,25.4115,161.16
ID_a13c0ea5d,-41.9149,25.4099,160.826
ID_0c3172aea,-23.5113,25.401,158.065
ID_ac946f5f9,-34.655,25.3993,123.059
ID_b9725cf16,-17.5351,25.3958,153.776
ID_68db82c42,-27.0425,25.3922,177.242
ID_57d1ded0e,-10.1697,25.3858,149.282
ID_31f755168,3.99898,25.3831,140.396
ID_36cc638b0,-3.13024,25.3823,153.277
ID_920f3d3cd,-5.5872,25.3788,176.278
ID_6d93a0eb2,-16.3213,25.3779,142.582
ID_d8d37c0af,2.70642,25.3742,149.921
ID_e8c78237d,-2.4155,25.3478,145.269
ID_4d3a0b764,7.27189,25.3445,141.384
ID_cd7bcfa8b,-4.82868,25.3357,145.848
ID_c0c3ed37b,-8.62747,25.3346,136.533
ID_f865e2a0d,1.03558,25.3186,144.183
ID_67d20d918,-22.9877,25.318,150.946
ID_872c092d0,-8.25413,25.3166,142
ID_72f7c5a14,-3.10373,25.3137,136.655
ID_2d2ce3d39,-12.6901,25.3134,150.738
ID_c1edc9dea,4.17246,25.3125,152.073
ID_1fc53f5f9,-1.16328,25.3067,152.247
ID_fdbe1a8b2,-7.4415,25.303,139.97
ID_332e05c70,-6.21225,25.2991,157.002
ID_76f2e66ce,10.9206,25.2963,139.443
ID_95a150d9f,-2.10817,25.2958,148.806
ID_cc79b0243,-10.6979,25.2914,144.816
ID_f1fcf51f5,18.6823,25.2819,150.133
ID_76e52e67a,24.3772,25.2777,142.34
ID_d82a540a4,-8.73518,25.2764,153.088
ID_4ca99258e,5.61521,25.2739,153.577
ID_992169d4c,7.97748,25.2717,146.846
ID_d1dce995a,-2.11875,25.257,145.304
ID_2117fd8d6,-25.5855,25.2506,164.127
ID_fdbe1a8b2,-4.44928,25.2427,140.025
ID_b0e70a3a4,-1.62276,25.2422,156.767
ID_65dd833a7,1.38851,25.2357,144
ID_6bea64f57,-27.0237,25.2341,154.662
ID_19b92bcc5,-22.3624,25.2144,156.052
ID_57d1ded0e,-16.6418,25.2008,148.699
ID_6679c7bef,9.0632,25.1944,142.312
ID_701ebdc56,-1.88548,25.1891,135.144
ID_d6331ccf9,-15.0178,25.1866,150.25
ID_436cc5d7c,-2.80385,25.1819,145.874
ID_9aadf2e49,-73.4384,25.1807,158.445
ID_ed70adf16,-1.12109,25.1755,149.545
ID_476df7669,19.5853,25.1696,145.452
ID_9e4c3af75,-39.3585,25.1557,161.853
ID_a4c618cd2,-20.0841,25.1446,152.881
ID_8199e5af1,-13.16,25.1386,146.921
ID_ab5217907,-12.6194,25.1256,143.773
ID_7e4d94572,13.9969,25.1102,134.069
ID_024fa9432,-20.9507,25.1019,154.648
ID_1255971a2,-1.9716,25.1005,153.217
ID_ef08d8085,-1.87066,25.0998,143.6
ID_fc69b3318,-16.2603,25.0965,140.869
ID_9de891a50,5.5208,25.0937,135.517
ID_f9301a5a3,6.35136,25.0901,152.521
ID_b42125d61,41.9476,25.0831,135.005
ID_849a2ae15,19.2222,25.0784,147.294
ID_21121a881,-37.4361,25.0776,159.491
ID_d97140a23,-3.27769,25.0701,145.136
ID_e9adaac56,-4.68932,25.066,142.685
ID_eafe67422,1.43312,25.0634,146.437
ID_90e2a8755,-9.33705,25.0578,154.444
ID_e627cfac3,11.0895,25.0562,142.271
ID_6b8e7dbb7,-11.2365,25.0473,159.964
ID_849a2ae15,-5.4802,25.046,156.755
ID_c24c19fb1,-4.15374,25.0426,150.15
ID_9e4f58c61,-27.2246,25.0317,153.302
ID_8c0fc3ca1,-0.489315,25.0225,142.549
ID_bae889e7f,-1.84079,25.0202,147.908
ID_d327a57f5,-11.9496,25.0165,146.648
ID_93253f255,19.6507,25.0061,136.581
ID_e301418c0,-3.03398,25.0052,142.089
ID_7e321c4e5,73.963,24.9976,125.797
ID_ffb67214c,1.21565,24.9921,142.822
ID_9462babb4,-3.59778,24.9918,146.608
ID_cfd1eec3e,5.80535,24.9866,146.456
ID_52b9fa299,-8.10314,24.9817,152.324
ID_5e19e6af1,-4.10008,24.9813,128.71
ID_0f7c7228a,43.723,24.9804,132.31
ID_1753a40e5,-4.29712,24.9796,143.796
ID_143ba94ae,1.75601,24.9697,145.477
ID_5d688c7cf,-4.48808,24.9694,153.851
ID_08fe5e3ea,-28.1786,24.969,154.393
ID_1fe5b5552,-27.4139,24.966,143.763
ID_6e89a6a33,-8.23008,24.9607,149.646
ID_f2aeeab18,-77.5198,24.9584,147.038
ID_084c22fdc,0.274975,24.9575,138.902
ID_c316009a9,-22.6554,24.9487,168.587
ID_91dae45bc,-0.605557,24.9472,142.92
ID_9b7c9e798,-26.3276,24.9471,155.144
ID_fa2998277,-16.4516,24.9287,150.733
ID_68db82c42,-21.4197,24.9159,165.877
ID_441886a76,-14.7183,24.906,160.883
ID_62793d12a,16.1974,24.8998,146.978
ID_787885b17,8.94685,24.8851,145.649
ID_a4c618cd2,-2.71102,24.8835,149.164
ID_3f8a75872,-13.8027,24.8766,137.223
ID_9e403c2d4,-11.5939,24.875,145.117
ID_2733fe674,-10.9795,24.8744,145.126
ID_5d688c7cf,-6.33745,24.8635,157.621
ID_317b0b0ce,-71.9975,24.8521,152.742
ID_f79e23bf5,-0.290763,24.8478,159.219
ID_53fdae1fd,-28.1902,24.8412,154.652
ID_3bdb9f525,-2.59646,24.841,135.502
ID_f32ea4926,-28.9743,24.8337,149.731
ID_9ca47e157,-37.8884,24.8301,125.417
ID_76e52e67a,18.5613,24.8296,139
ID_feb7726ac,-2.90534,24.8283,147.701
ID_5bcb13fd0,-9.57212,24.8206,135.862
ID_33544ba50,-11.6356,24.8205,153.901
ID_a800623bd,-12.2099,24.8012,159.591
ID_16c9192c8,-13.4318,24.7924,141.051
ID_f64511e66,-24.2929,24.7923,151.944
ID_16d084b43,-2.28701,24.7732,157.558
ID_c227d8ef8,-6.54667,24.773,148.797
ID_7934bb9a5,-9.84952,24.7728,148.664
ID_817e2ef01,46.1408,24.7703,129.958
ID_2cec15486,-23.1009,24.7624,170.751
ID_f64511e66,-5.43889,24.7512,149.107
ID_fce05fc08,-5.20479,24.7496,145.729
ID_23b703384,-3.98141,24.7462,145.381
ID_dceab4078,25.2069,24.7428,144.37
ID_faab3c263,-17.1112,24.7412,149.869
ID_c7b3222d2,-1.63254,24.7396,157.175
ID_d83031cf5,-8.38688,24.7317,145.862
ID_a695dbeae,2.64512,24.7268,159.758
ID_ae2dd8369,1.46394,24.7266,145.912
ID_7686cd4c0,-18.0867,24.725,146.643
ID_e21e6fa83,-21.685,24.7228,141.146
ID_77d0f1fd1,-45.8443,24.7102,127.235
ID_657eb589c,-3.552,24.7083,142.385
ID_461ecbf33,15.2164,24.6959,137.969
ID_d005526a7,-0.854947,24.6935,141.152
ID_f1354858c,-6.76113,24.6844,161.804
ID_5a6def0fd,-52.4309,24.6797,168.229
ID_d21d06a2a,-5.07532,24.6797,142.009
ID_0e1e01ae8,-5.62229,24.679,144.006
ID_461ecbf33,16.8612,24.6708,137.77
ID_910cdae04,-0.946766,24.6691,160.639
ID_5d688c7cf,-25.6175,24.6652,159.104
ID_3e9920884,-4.16389,24.665,155.232
ID_d2ae00381,34.2735,24.6644,126.976
ID_7fdbd9fe5,-3.18088,24.6626,142.009
ID_5bf244d07,-12.7448,24.6609,139.462
ID_3477787a2,23.9238,24.6501,133.988
ID_614836ab0,-4.8328,24.6496,149.001
ID_a08bc7b32,-33.1912,24.64,154.766
ID_0400854c6,11.4681,24.6394,140.215
ID_7c4a3e0aa,-14.738,24.6389,143.13
ID_d69c0e50d,-18.0238,24.6356,149.681
ID_57d1ded0e,12.2994,24.6151,137.827
ID_6b8e7dbb7,11.2649,24.6115,150.186
ID_0d6f011a9,-3.94454,24.6114,143.444
ID_b5ebe839b,-41.5455,24.6085,139.275
ID_ea7d9858e,-5.3701,24.6006,135.976
ID_7fde2df43,-19.1179,24.5999,130.821
ID_bbacd530c,-4.96868,24.5957,146.922
ID_c31c5a41f,-24.2876,24.5827,144.458
ID_b5e915319,10.532,24.5804,139.678
ID_f4f80c710,-7.28571,24.5738,147.903
ID_8f67dca64,-16.1565,24.5719,148.391
ID_e26478ce2,-36.8593,24.5501,126.395
ID_c316009a9,-28.5225,24.5474,164.258
ID_4131cc95e,-1.58496,24.5422,144.237
ID_4e5667d73,-13.1287,24.5405,141.028
ID_dd1bd7316,-11.398,24.5308,143.068
ID_f918cb91b,-28.5979,24.5306,177.281
ID_c7d63e9d3,7.46845,24.5253,145.397
ID_db5fb7717,18.7871,24.5178,137.43
ID_f64ccfca4,6.35427,24.5122,141.809
ID_3e29faeb0,-25.2199,24.5121,144.589
ID_6d93a0eb2,-5.55082,24.5054,133.996
ID_10b5390e6,6.63845,24.4781,154.439
ID_cf6c94c74,-0.774092,24.4731,138.139
ID_0db064a7c,-0.169776,24.471,141.031
ID_96a20096b,-22.1582,24.4703,151.886
ID_901fa9e6c,11.9757,24.4699,138.323
ID_8592d83bc,-7.84641,24.4693,136.313
ID_20f155524,26.1774,24.4669,123.99
ID_d0652f18f,-23.1799,24.4635,163.11
ID_2cf359938,-7.2644,24.4606,144.634
ID_6835ffd24,0.828291,24.4493,134.801
ID_d2ae00381,42.2149,24.4469,124.579
ID_7dcacedd5,-16.0397,24.4343,153.888
ID_1ff10cb8b,2.45271,24.43,144.507
ID_ea7d9858e,-3.69294,24.4288,136.069
ID_9783bd351,19.0829,24.4268,138.277
ID_17e2e7eef,-17.2741,24.4157,152.445
ID_24ca96659,-14.1117,24.4125,130.815
ID_96b2c0e33,-4.69615,24.4121,133.22
ID_34821aed0,-1.29952,24.4047,140.532
ID_dc01e2819,4.04879,24.3944,153.523
ID_b749e62dd,-1.92036,24.3938,144.496
ID_769283813,3.7279,24.3922,145.38
ID_f35236347,0.919079,24.3865,142.262
ID_3deb3d47d,21.4942,24.3811,140.019
ID_a4c618cd2,-26.5271,24.3702,152.697
ID_c8d2801b8,-34.2876,24.3688,163.228
ID_40117a32f,2.19809,24.3572,139.39
ID_22e0f02a1,5.16783,24.3439,143.447
ID_fa1d1426c,-26.9501,24.3349,151.158
ID_e8842ee5d,-10.2445,24.3336,148.624
ID_10792d0fc,-8.46013,24.333,145.718
ID_b9d84cbb6,16.0659,24.3308,133.805
ID_4ca99258e,14.4692,24.3216,133.749
ID_950fa0074,-1.64405,24.3181,136.701
ID_4d2006e13,-7.23942,24.2997,148.273
ID_bd25ccccf,-31.6698,24.2916,144.732
ID_0c3172aea,-6.81264,24.2887,143.146
ID_a0d7b5db9,-3.09863,24.2857,139.281
ID_1b1b080b1,-12.8941,24.2841,159.737
ID_3e29faeb0,-15.0077,24.2835,141.148
ID_ca35f28e6,-28.1281,24.2825,146.949
ID_a51c1ac13,-6.10442,24.2781,139.556
ID_37be44db9,-2.33677,24.2717,143.177
ID_d84f5ff4d,29.4199,24.2582,126.666
ID_30c710ecf,-11.4035,24.2565,141.488
ID_432d2db6f,1.41076,24.2511,139.594
ID_8cba0a35a,-2.31979,24.2497,145.486
ID_134c5daca,22.9267,24.2479,133.51
ID_a9d41ad24,-9.2253,24.2405,135.918
ID_e455b321b,13.3716,24.2354,138.578
ID_feb7726ac,4.70848,24.229,141.558
ID_68db82c42,-17.3835,24.2222,168.216
ID_89f8a009b,-9.20935,24.2152,153.055
ID_57d1ded0e,-25.7926,24.2136,143.264
ID_0c3172aea,-7.99678,24.2111,145.369
ID_c7861ca2c,-14.0178,24.1994,147.045
ID_28f35ff6a,-0.343657,24.1918,140.793
ID_924d1f263,-13.8263,24.1844,143.756
ID_1a6a46424,-0.806988,24.1794,149.862
ID_525a6bdb1,-1.27565,24.1638,145.772
ID_f997df17b,7.41952,24.1571,145.035
ID_5f8f50a1b,-14.2962,24.1543,148.195
ID_d711cfe74,6.42691,24.153,139.467
ID_ca68a4755,0.730143,24.1483,144.555
ID_07c7d690a,17.0434,24.1444,135.869
ID_0414ad275,-8.22546,24.1369,145.594
ID_b7782b2ec,2.38209,24.1239,138.396
ID_585cc849d,-52.7038,24.1236,149.079
ID_f1354858c,-1.89068,24.1223,155.987
ID_4da08fb8a,-8.60718,24.1222,146.461
ID_7e691386e,-2.27784,24.1211,141.862
ID_e4cabd9df,-23.7285,24.1184,151.438
ID_7d0ab7438,9.0549,24.1173,143.653
ID_680c49d5c,-15.9625,24.1097,140.299
ID_750c68912,-13.5699,24.1075,150.62
ID_21706bdeb,-33.7585,24.1071,147.637
ID_d1d8064ff,-0.66268,24.1047,135.79
ID_54c53f168,-11.1567,24.0971,145.771
ID_92731f965,-7.25607,24.0786,145.913
ID_e6d53cdc6,-8.0058,24.078,137.802
ID_b745d0bf8,-4.5144,24.0776,133.133
ID_2e66ecb56,-7.42934,24.0746,130.674
ID_e9d2867ca,-3.44667,24.0723,142.092
ID_dd80da978,-13.319,24.0647,142.942
ID_db087c1f9,13.6986,24.0548,140.704
ID_4728632f2,6.16573,24.0511,133.944
ID_787485a68,-8.08375,24.0438,151.622
ID_b749e62dd,-5.35185,24.0385,144.547
ID_fdf86a38d,-27.9053,24.0357,141.626
ID_e8cb5d892,40.3375,24.0296,127.107
ID_0c80df3ef,-0.42213,24.0287,136.004
ID_51f3c0953,-6.27911,24.0179,144.471
ID_ad64ab38e,2.37293,24.0166,151.415
ID_8dd5eb87f,-29.1994,24.0103,130.839
ID_44e4eb246,15.4521,24.0093,132.35
ID_e00ef4c2d,-14.0487,24.0062,166.224
ID_3b8d7ba14,0.666511,23.9971,129.254
ID_c4d4612a9,8.66649,23.9814,132.017
ID_b5ebe839b,-24.6644,23.979,134.025
ID_0476ab13e,3.71394,23.9669,141.031
ID_406f73b8e,-21.6743,23.9623,154.131
ID_7cf7e0472,-4.75799,23.962,140.276
ID_02458abb5,2.00921,23.9595,141.89
ID_427c943c9,-63.4377,23.955,150.774
ID_3a5ef288d,52.9035,23.9535,117.44
ID_865e890d6,-0.879481,23.9486,137.63
ID_a0d2d33a3,-3.90185,23.9474,141.443
ID_38c40092a,6.25612,23.9442,137.401
ID_b5ebe839b,-21.7419,23.9326,134.582
ID_2ecb3f279,-8.95666,23.9284,143.118
ID_8ad1639d4,-3.23229,23.9273,144.947
ID_c2a614edc,-41.6791,23.9189,150.777
ID_1cfdb9514,2.01796,23.9184,137.333
ID_eafe67422,22.2786,23.9124,129.602
ID_cb21e1102,-5.13116,23.9123,127.274
ID_c9bfc9e1b,3.16052,23.905,134.904
ID_daffab43f,2.00586,23.8994,132.493
ID_1f43393d8,-1.42101,23.8976,145.95
ID_be01e23e7,52.2881,23.8952,125.965
ID_5a925d68b,6.55017,23.8941,132.667
ID_456cbcf28,-72.1572,23.8779,173.976
ID_f9aafbbcd,8.01197,23.8676,141.74
ID_8cef10e05,-44.3698,23.8648,145.107
ID_36e56f51c,3.6215,23.8583,139.905
ID_61c4ac07f,-4.56909,23.8569,151.292
ID_31024a41a,7.06175,23.8537,132.492
ID_429f5de70,-17.2653,23.8428,134.062
ID_21d0be356,3.30146,23.8426,141.433
ID_12104686a,-0.306905,23.84,144.039
ID_10792d0fc,-0.763351,23.8332,142.321
ID_175ade1ed,-2.3426,23.8323,155.54
ID_0e6c355d9,-9.7868,23.8311,151.22
ID_807337723,-10.13,23.8293,138.252
ID_7b9e21393,-10.9583,23.8177,134.336
ID_a86df7e84,-3.7377,23.8134,150.906
ID_906f44587,-33.8736,23.806,148.176
ID_427c943c9,-45.5065,23.8045,150.138
ID_dfd1abfab,-28.0586,23.7962,159.056
ID_96a20096b,-3.52795,23.7932,145.28
ID_901117b49,-21.1075,23.7866,156.786
ID_20e7541c2,-1.7439,23.7843,144.962
ID_872c092d0,-15.0666,23.7829,134.539
ID_8eafe31e3,-26.948,23.7787,131.268
ID_ecadc2bcd,4.53737,23.7776,142.364
ID_5f18e86f3,-36.7709,23.777,152.624
ID_3e5611107,-13.4552,23.7766,142.16
ID_435a59325,-11.6149,23.772,134.2
ID_c8fc623aa,5.5372,23.759,130.359
ID_1a10eff59,-26.504,23.7484,141.202
ID_501da7aca,-24.2136,23.743,138.892
ID_807337723,-2.96807,23.7374,135.955
ID_e64e99894,-6.4244,23.7349,147.048
ID_d2fc3a7c4,-2.19701,23.7334,142.727
ID_783e6bcfe,-2.98121,23.7302,134.937
ID_c8a5faa7a,5.11228,23.726,138.114
ID_203d55c2c,-15.9031,23.7253,130.947
ID_23f4a113e,-20.5776,23.725,142.048
ID_3b8d7ba14,-3.18362,23.7242,152.04
ID_a74b40d1b,-13.91,23.7241,136.525
ID_d1c16e5ff,-4.47655,23.7224,152.589
ID_e010cd217,17.5623,23.7212,132.659
ID_94d4a9302,-1.5577,23.717,137.681
ID_5cae823ca,-4.01251,23.7153,138.648
ID_cb03dcdf2,-10.2369,23.7048,138.726
ID_6ff92a2e4,-25.5008,23.6988,138.391
ID_ad7e265b8,-26.8246,23.6941,147.606
ID_1cfdb9514,-8.94031,23.6853,133.593
ID_10792d0fc,-4.38913,23.6771,142.168
ID_63dcb8dc1,2.33494,23.6679,137.987
ID_cb03dcdf2,6.02558,23.6471,140.095
ID_7d0ab7438,-11.5399,23.643,144.006
ID_03e1e30f0,-55.7066,23.6393,139.586
ID_c9d945588,-8.76428,23.6335,149.706
ID_9006ab316,-4.31,23.6284,142.098
ID_5cc166e95,1.40479,23.6276,142.874
ID_5f8f50a1b,-24.497,23.6241,151.025
ID_17e2e7eef,-0.889141,23.6213,140.073
ID_297d3bc4c,-7.16978,23.6194,148.478
ID_16d084b43,1.15475,23.615,150.76
ID_0330b1db3,5.26736,23.6106,152.166
ID_392be605b,2.63958,23.6104,123.803
ID_439db4dcc,-14.8265,23.6088,137.678
ID_5779564c9,14.5818,23.603,162.209
ID_a6983c284,-23.444,23.6025,143.139
ID_9de891a50,2.6262,23.6003,128.074
ID_0db064a7c,-22.7643,23.5954,141.819
ID_edd28a56a,6.23676,23.5909,124.187
ID_a6e808768,27.1605,23.5853,124.344
ID_0d1612e2f,-4.57895,23.5849,120.049
ID_2999a1bc2,18.1509,23.5759,125.673
ID_dfd1abfab,-22.5731,23.575,156.095
ID_c53150e54,-1.57164,23.5733,134.954
ID_881a9e9e1,-21.5399,23.5636,138.938
ID_0f7c7228a,23.1033,23.5624,127.504
ID_4e73172e3,-6.42327,23.5574,142.025
ID_461ecbf33,-18.1314,23.5546,139.476
ID_3d7239ce6,4.92628,23.5543,129.255
ID_d6512f346,-20.4235,23.5455,141.83
ID_82d727486,-9.383,23.5448,127.357
ID_288faa743,-25.4447,23.5414,151.101
ID_2f620ed54,17.5555,23.5397,125.377
ID_c446957ed,3.80837,23.5344,140.491
ID_09658d7d6,-7.46443,23.5279,143.536
ID_c4f70463b,0.0604131,23.5247,133.05
ID_1ba5809df,-24.5852,23.5236,155.812
ID_2f8c6c0bf,-6.94978,23.5188,148.585
ID_31c7bc2ba,-32.5189,23.5098,130.881
ID_849a2ae15,-2.73781,23.5086,151.314
ID_c8a5faa7a,-17.4796,23.503,145.702
ID_5ab32a88c,-7.19544,23.5008,142.68
ID_b9a529f96,8.25892,23.4993,126.674
ID_532d6ab62,19.4034,23.4989,134.189
ID_b9a529f96,3.56934,23.492,127.314
ID_8c54998d7,-1.9077,23.4918,136.407
ID_bf1a2af2b,-12.1926,23.4911,139.851
ID_901fa9e6c,-11.1529,23.4787,140.579
ID_fa6a14ba4,21.5456,23.4767,121.983
ID_261b061a0,-3.59384,23.4755,134.648
ID_2894cbc31,-9.9619,23.4754,135.186
ID_09658d7d6,-10.0984,23.468,145.99
ID_a9c067090,2.71661,23.4634,134.758
ID_187774827,-12.0452,23.4587,143.324
ID_3891e1ef4,8.19844,23.4497,135.078
ID_5711bfe68,-14.4571,23.438,138.979
ID_899515e11,2.45885,23.4354,136.291
ID_7de65cabe,-1.3261,23.4352,140.466
ID_1ff10cb8b,-6.47043,23.4239,137.746
ID_c3a0c6ed9,3.86075,23.4226,145.755
ID_1575227e5,-3.35678,23.4167,156.956
ID_f1e7813d9,3.05034,23.415,132.164
ID_75ceea387,16.5719,23.415,134.544
ID_81c81d489,-9.13673,23.404,162.459
ID_2a135f4db,16.3622,23.3988,136.834
ID_5e319247e,-8.8411,23.3965,136.855
ID_f681b269f,8.51776,23.3942,121.891
ID_27f6938ee,41.9011,23.3916,115.708
ID_bf4c65dc3,-9.18437,23.3873,141.024
ID_e00a86617,-20.2505,23.3871,138.489
ID_017f67322,-1.2247,23.3871,139.948
ID_66af196be,-10.5209,23.3845,132.36
ID_5711bfe68,13.1396,23.3825,130.484
ID_bc5effdb6,-1.75044,23.3789,132.353
ID_09cf2da7e,22.4043,23.3788,131.079
ID_eaee7dac2,22.5026,23.3583,135.107
ID_aa8470519,-11.2558,23.3569,131.815
ID_424d8de4b,-9.72575,23.3542,132.775
ID_956fa5a43,9.33604,23.3474,138.213
ID_40117a32f,-6.50267,23.3444,133.165
ID_a2fc4534b,-15.9008,23.343,143.25
ID_a9d36e8db,-13.8892,23.3417,141.72
ID_72f232b24,-7.2893,23.3331,140.413
ID_d0cf6475e,8.01081,23.331,133.351
ID_9f17444d2,-6.73577,23.3292,150.879
ID_c1edc9dea,0.115013,23.3273,142.006
ID_df134dd43,0.322789,23.3236,142.623
ID_6e89a6a33,-3.1487,23.304,143.062
ID_d6512f346,-2.18438,23.3034,138.859
ID_f1e7813d9,1.95847,23.3018,132.173
ID_127a5b254,-6.40422,23.3016,130.121
ID_23b703384,1.15367,23.3004,135.938
ID_3e34024dc,-29.362,23.2923,153.782
ID_0ff79a100,1.27331,23.2922,134.396
ID_6563b5f38,-0.419155,23.2912,147.959
ID_081b0d2b2,-0.708693,23.2895,125.042
ID_3deb3d47d,1.26541,23.2876,134.041
ID_1bb07a11e,-2.13719,23.2838,149.666
ID_0a944dcb2,-5.67477,23.2826,144.283
